ID,EN_TITLE,JP_TITLE,CLEAN_TITLE,LANGUAGE,ARTIST,GROUP_NAME,CATEGORY,PARODY,CHARACTER,TAGS,PAGES,UPLOAD_DATE,FORMATTED_DATE,SCRAPED_DATE
649554,[Shishimaru] Pachi-ya no Idol Tenin Reina-chan o Onaho ni Shita Hanashi [English],[ししまる] パチ屋のアイドル店員れいなちゃんをオナホにした話,Pachi-ya no Idol Tenin Reina-chan o Onaho ni Shita Hanashi,"english, translated",shishimaru,,doujinshi,original,,"nakadashi, exhibitionism, stockings, small breasts, fingering, blackmail, blowjob, sole female, sole male, twintails, rough translation",64,2026-05-12 14:03:29,2026-05-12 14:03:29,2026-05-13 14:40:03
649555,(Reitaisai 23) [YuKi-IRo (Yukiusagi.)] Horoyoi Zakura(Touhou Project)(DIgital),(例大祭23) [YuKi-IRo (ゆきうさぎ。)] ほろよいざくら(東方Project)(デジタル),Horoyoi Zakura,japanese,yukiusagi.,yuki-iro,doujinshi,touhou project,yuyuko saigyouji,"big breasts, unusual pupils, full censorship, nakadashi, x-ray, blowjob, sole female, sole male",18,2026-05-12 14:04:55,2026-05-12 14:04:55,2026-05-13 14:40:15
649556,[Kudamonoichizu (Rikuu)] Shibari Play o Yaritaitte Itta no Omae darou! | You're the One Who Said You Wanted to Try Rope Play! (Lycoris Recoil) [English] [Digital],[果物一途 (律空Rikuu)] 縛りプレイをやりたいって言ったのお前だろ! (リコリス・リコイル) [英訳] [DL版],Shibari Play o Yaritaitte Itta no Omae darou! | You're the One Who Said You Wanted to Try Rope Play!,"english, translated",kurokawa rikuu,kudamonoichizu,doujinshi,lycoris recoil,"chisato nishikigi, takina inoue","futanari, full censorship, bondage, sole female, sole dickgirl, dickgirl on female",22,2026-05-12 14:06:20,2026-05-12 14:06:20,2026-05-13 14:40:26
649557,[Chi-Ra-Rhyzhm (Hidaka Toworu)] Haiboku Nyokenshi (The Sacred Blacksmith) [Digital],[ちらりずむ (ヒダカトヲル)] 敗北女剣士 (聖剣の刀鍛冶) [DL版],Haiboku Nyokenshi,japanese,hidaka toworu,chi-ra-rhyzhm,doujinshi,the sacred blacksmith | seiken no blacksmith,cecily cambell,"worm, nakadashi, sole female",37,2026-05-12 14:08:36,2026-05-12 14:08:36,2026-05-13 14:40:37
649558,[田亀源五郎]巨人星球 [AI翻譯],[田亀源五郎] プラネット・ブロブディンナグ,巨人星球,"translated, chinese",tagame gengoroh,,doujinshi,original,,"giant, masturbation, mind control, yaoi, bald, rough translation",128,2026-05-12 14:16:08,2026-05-12 14:16:08,2026-05-13 14:40:48
649559,[moya] Haha no Hi Boshi Kan 2026 | 母亲节母子乱伦2026 [Chinese] [弗洛伊德汉化组],[moya] 母の日ぼしかん2026 [中国翻訳],Haha no Hi Boshi Kan 2026 | 母亲节母子乱伦2026,"translated, chinese",moya,,doujinshi,original,,"big breasts, mother",6,2026-05-12 14:16:47,2026-05-12 14:16:47,2026-05-13 14:40:59
649560,"[MeowWithMe] Hello, Neighbor 2",,"Hello, Neighbor 2",english,meowwithme,,doujinshi,original,,"transformation, body modification, breast expansion, feminization, gender morph, gender change",9,2026-05-12 14:17:26,2026-05-12 14:17:26,2026-05-13 14:41:11
649561,"(PSYCHIC100%+3%) [P-ha (Kitochinman)] Sono Akuryou, Kyokon ni Tsuki. | Regarding That Evil Spirit and Its Big Dick (Mob Psycho 100) [English] {Chin²}",(サイキック100%+3%) [P波 (きとちんまん)] その悪霊、巨根につき。 (モブサイコ100) [英訳],"Sono Akuryou, Kyokon ni Tsuki. | Regarding That Evil Spirit and Its Big Dick","english, translated",kito,p-ha,doujinshi,mob psycho 100,"ekubo, shigeo kageyama","anal, males only, yaoi, shotacon, bald, mesuiki, anal intercourse",27,2026-05-12 14:22:23,2026-05-12 14:22:23,2026-05-13 14:41:22
649562,[EN] Datenshi-chan wa Ganbarenai | The Fallen Angel Girls Can’t Give It Their All [Censored] 03,堕天使ちゃんはがんばれない,Datenshi-chan wa Ganbarenai | The Fallen Angel Girls Can’t Give It Their All [Censored] 03,"english, translated",en,,manga,,,"big breasts, dark skin, multi-work series, non-h, angel, twintails",23,2026-05-12 14:24:01,2026-05-12 14:24:01,2026-05-13 14:41:33
649563,[ShaterCast] My Online Sex-Friend Is My Mama[廉价汉化组],,My Online Sex-Friend Is My Mama,"translated, chinese",shatercast,,doujinshi,original,,"milf, nakadashi, mother, incest",32,2026-05-12 14:30:07,2026-05-12 14:30:07,2026-05-13 14:41:44
649564,[Whitemoss1207] Law×Doflamingo[廉价汉化组],,Law×Doflamingo,"translated, chinese",,,doujinshi,one piece,"trafalgar law, donquixote doflamingo","nakadashi, bondage, males only, yaoi, muscle",16,2026-05-12 14:31:18,2026-05-12 14:31:18,2026-05-13 14:41:56
649565,[Kome Nouka (Komezawa)] Mesuochi Trip | Sissification Journey [English] [thkong],[こめ農家 (こめざわ)] メスオチトリップ,Mesuochi Trip | Sissification Journey,"english, translated",komezawa,kome nouka,doujinshi,original,,"gag, frottage, anal, crossdressing, males only, yaoi, stockings, rape, tomgirl, bbm, chikan, twintails, anal intercourse, nipple stimulation",37,2026-05-12 14:38:18,2026-05-12 14:38:18,2026-05-13 14:42:07
649566,飞机杯女神连线中 Wireless Onahole - Chapter 63 机翻,Wireless Onahole - Chapter 63,飞机杯女神连线中 Wireless Onahole - Chapter 63 机翻,"translated, chinese",,,manga,,,rough translation,11,2026-05-12 14:39:30,2026-05-12 14:39:30,2026-05-13 14:42:18
649567,[Kodomo to Kodomo (Itachimaki)] Bocchi no Ore ga Kyonyuu Gal 3-nin ni Yuuwaku sareteru Ken ~Ecchi Gasshuku Hen~ [Chinese],[こどもとこども (いたちまき)] ぼっちの俺が巨乳ギャル3人に誘惑されてる件〜えっち合宿編〜 [中国翻訳],Bocchi no Ore ga Kyonyuu Gal 3-nin ni Yuuwaku sareteru Ken ~Ecchi Gasshuku Hen~,"translated, chinese",itachimaki,kodomo to kodomo,doujinshi,original,,"big breasts, swimsuit, cunnilingus, group, glasses, cheating, facesitting, nakadashi, ffm threesome, harem, bikini, exhibitionism, footjob, multi-work series, gyaru, bukkake, sole male, twintails, nipple stimulation, onsen",63,2026-05-12 14:42:58,2026-05-12 14:42:58,2026-05-13 14:42:29
649568,[TJ_studio (Toji)] Akuratsu-Papakatsu Joshi Syukusei Wakarase-ACME Heven [Chinese],[TJ_studio (冬至)] 悪辣パパ活女子粛清矯正絶頂地獄 [中国翻訳],Akuratsu-Papakatsu Joshi Syukusei Wakarase-ACME Heven,"translated, chinese",toji,tj studio,doujinshi,original,,"big breasts, sole female, twintails, extraneous ads",48,2026-05-12 14:45:59,2026-05-12 14:45:59,2026-05-13 14:42:41
649569,[Kowareta Omocha (Utida K)] School Swimsuit Licking Advisery [Digital],[壊れたおもちゃ (ウチダケイ)] スク水ぺろぺろ注意報 [DL版],School Swimsuit Licking Advisery,japanese,utida k,kowareta omocha,doujinshi,original,,"anal, crossdressing, yaoi, teacher, tomgirl, school swimsuit, crying",21,2026-05-12 14:47:28,2026-05-12 14:47:28,2026-05-13 14:42:52
649570,[Shishimaru] Pachi-ya no Idol Tenin Reina-chan o Onaho ni Shita Hanashi [Chinese],[ししまる] パチ屋のアイドル店員れいなちゃんをオナホにした話 [中国翻訳],Pachi-ya no Idol Tenin Reina-chan o Onaho ni Shita Hanashi,"translated, chinese",shishimaru,,doujinshi,original,,"stockings, extraneous ads",70,2026-05-12 14:51:43,2026-05-12 14:51:43,2026-05-13 14:43:04
649571,"[TwinBox (Hanahanamaki, Sousouman)] Rakka Shunshou -Soushuuhen- [Digital]",[TwinBox (花花捲、草草饅)] 落花春宵 -総集編- [DL版],Rakka Shunshou -Soushuuhen-,japanese,"sousouman, hanahanamaki",twinbox,doujinshi,original,,"netorare, chinese dress, hair buns, soushuuhen",68,2026-05-12 14:56:10,2026-05-12 14:56:10,2026-05-13 14:43:15
649572,[Complete Box (Hatakeyama Tohya)] ookina musuko to tiisana kaa sann [Chinese],[コンプリートボックス (畠山桃哉)] 大きな息子と小さな母さん [中国翻訳],ookina musuko to tiisana kaa sann,"translated, chinese",hatakeyama tohya | hatakeyama momonari,complete box,doujinshi,original,,"squirting, kissing, big breasts, cheating, condom, nakadashi, mother, incest, bukkake, ball sucking, impregnation, blowjob, twintails",48,2026-05-12 15:05:24,2026-05-12 15:05:24,2026-05-13 14:43:26
649573,"[TwinBox (Hanahanamaki, Sousouman)] TeacherTeacher Soushuuhen 02 [Digital]",[TwinBox (花花捲、草草饅)] TeacherTeacher 総集編 02 [DL版],TeacherTeacher Soushuuhen 02,japanese,"sousouman, hanahanamaki",twinbox,doujinshi,original,,"garter belt, stockings, soushuuhen",132,2026-05-12 15:13:36,2026-05-12 15:13:36,2026-05-13 14:43:37
649574,[MadBull] The Breast Milk Selling Girl 3 [English],모유팔이소녀3화,The Breast Milk Selling Girl 3,"english, translated",madbull,,doujinshi,original,,"handjob, big breasts, glasses, uncensored, big ass, milking, breast feeding, nakadashi, ahegao, huge breasts, bikini, full color, multi-work series, lactation, stockings, cowgirl, tall girl, big penis, collar, sole female, sole male, beauty mark, gloves",13,2026-05-12 15:14:34,2026-05-12 15:14:34,2026-05-13 14:43:48
649575,[Complete Box (Hatakeyama Tohya)] ookina musuko to tiisana kaa sann,[コンプリートボックス (畠山桃哉)] 大きな息子と小さな母さん,ookina musuko to tiisana kaa sann,japanese,hatakeyama tohya | hatakeyama momonari,complete box,doujinshi,original,,"milf, big breasts, cheating, nakadashi, mother, incest, impregnation",48,2026-05-12 15:23:34,2026-05-12 15:23:34,2026-05-13 14:43:59
649576,[科Y総研]魔女狩り(1~5) [AI翻譯+精修版],[科Y総研]魔女狩り(1~5) [AI翻譯+精修版],魔女狩り,"translated, chinese",,ka y souken,manga,,,"amputee, rough translation",519,2026-05-12 15:53:14,2026-05-12 15:53:14,2026-05-13 14:44:11
649577,[COMIC Ainu] A Story About Teaching a Selfish Princess—Who Rules with Tyranny—a Lesson by Dressing Her in an Invisible Gown [AI Generated],[COMICアイル] 悪政を敷くワガママ王女に見えないドレスを着せてわからせる話 [AI生成],A Story About Teaching a Selfish Princess—Who Rules with Tyranny—a Lesson by Dressing Her in an Invisible Gown,"english, translated",,,doujinshi,original,,"maid, big breasts, humiliation, urination, dark skin, misc, exhibitionism, mosaic censorship, catgirl, tentacles, clothed male nude female, no penetration, forced exposure, rough translation, nipple stimulation, ai generated",85,2026-05-12 15:58:26,2026-05-12 15:58:26,2026-05-13 14:44:22
649578,[Noumiso Kaimentai] Tsuma no Honsei o Shitte kara ~Netorare Houkoku Hen~ [Chinese] [ZZR个人汉化] [Digital],[脳みそ海綿隊] 妻の本性を知ってから〜寝取られ報告編〜 [中国翻訳] [DL版],Tsuma no Honsei o Shitte kara ~Netorare Houkoku Hen~,"translated, chinese",noumiso kaimentai,,doujinshi,original,,"big breasts, chastity belt, humiliation, mmf threesome, group, emotionless sex, netorare, cheating, prostitution, nakadashi, ahegao, femdom, stockings, filming, voyeurism, blowjob, hidden sex, pixie cut, small penis, gloves, facial hair, eye-covering bang, nipple stimulation",65,2026-05-12 16:02:32,2026-05-12 16:02:32,2026-05-13 14:44:33
649579,[starraisins] 幻想敗北RTA【Part02】,[星レーズン] 幻想敗北RTA【Part02】,幻想敗北RTA【Part02】,"translated, chinese",,,doujinshi,touhou project,,rough translation,4,2026-05-12 16:03:06,2026-05-12 16:03:06,2026-05-13 14:44:44
649580,[Maekagami Land (Ayujiro)] Oshiego no Downer Gal ni Shitsudo Takame ni Semeotosarechau Hanashi | 被自己的陰沉系辣妹學生以膩歪的攻勢徹底拿下的這件事情 [Chinese] [Amerins漢化],[前かがみランド (アユ次郎)] 教え子のダウナーギャルに湿度高めに攻め落とされちゃう話 [中国翻訳],Oshiego no Downer Gal ni Shitsudo Takame ni Semeotosarechau Hanashi | 被自己的陰沉系辣妹學生以膩歪的攻勢徹底拿下的這件事情,"translated, chinese",ayujiro,,doujinshi,original,,"maid, kissing, virginity, big breasts, cunnilingus, schoolgirl uniform, nakadashi, huge breasts, x-ray, defloration, gyaru, paizuri, teacher, big penis, sole female, sole male, twintails, horns, pixie cut",85,2026-05-12 16:07:54,2026-05-12 16:07:54,2026-05-13 14:44:56
649581,飞机杯女神连线中 Wireless Onahole - Chapter 64 机翻,Wireless Onahole - Chapter 64,飞机杯女神连线中 Wireless Onahole - Chapter 64 机翻,"translated, chinese",,,manga,,,rough translation,11,2026-05-12 16:09:04,2026-05-12 16:09:04,2026-05-13 14:45:07
649582,[戦艦コモモ、城平海] 駅前不動産屋繁盛記 第三話[AI翻譯],[戦艦コモモ、城平海] 駅前不動産屋繁盛記 3 (コミックG.G. No.03 屋外交尾)[中国翻訳],駅前不動産屋繁盛記 第三話,"translated, chinese","senkan komomo, kihira kai",,doujinshi,original,,"anal, hairy, males only, yaoi, dilf, blowjob, bbm, anal intercourse, rough translation",36,2026-05-12 16:11:22,2026-05-12 16:11:22,2026-05-13 14:45:18
649583,【moya】2026母亲节（防弹面具个人汉化）,,【moya】2026母亲节（防弹面具个人汉化）,"japanese, translated, chinese",moya,,manga,,,big breasts,6,2026-05-12 16:11:57,2026-05-12 16:11:57,2026-05-13 14:45:29
649584,[Line Out (Rea Motohana)] Maou no Musume o Otosu made | 令魔王之女堕入深渊 [Chinese],[ラインアウト (れあもとはにな)] 魔王の娘を堕とすまで [中国翻訳],Maou no Musume o Otosu made | 令魔王之女堕入深渊,"translated, chinese",bonnou obaa-chan,line out,doujinshi,original,,"masturbation, bondage, demon girl, dark skin, lolicon, shibari, crotch tattoo, horns",69,2026-05-12 16:24:49,2026-05-12 16:24:49,2026-05-13 14:45:40
649585,[ZECO] GA1.5 (EX SKETCH) ZECO ART WORKS,,GA1.5 (EX SKETCH) ZECO ART WORKS,chinese,zeco,friendly sky,doujinshi,original,,"artbook, mecha girl",20,2026-05-12 16:26:15,2026-05-12 16:26:15,2026-05-13 14:45:52
649586,Smoking Hypnosis Season 2 ch.1-19 【Chinese】,,Smoking Hypnosis Season 2 ch.1-19 【Chinese】,chinese,dr. stein,,doujinshi,original,,"corruption, moral degeneration, femdom, mind control, policewoman, pantyhose, webtoon",359,2026-05-12 16:58:30,2026-05-12 16:58:30,2026-05-13 14:46:03
649587,[RefRevo Comic (Muchipan)] AV Gokko ~Oya Gacha ni Atatta Kusogaki-tachi ni Yowami o Nigirare Okasareru Katei Kyoushi JK~ | AV過家家 ~被抽中「爹媽樂」的臭小鬼們抓到把柄、進而被侵犯的JK家教~ [Chinese] [Manga Translator UI x 機翻人幫幫我漢化] [Digital],[りふれぼコミック (むちぱん)] AVごっこ〜親ガチャに当たったクソガキたちに弱みを握られ犯される家庭教師JK〜 [中国翻訳] [DL版],AV Gokko ~Oya Gacha ni Atatta Kusogaki-tachi ni Yowami o Nigirare Okasareru Katei Kyoushi JK~ | AV過家家 ~被抽中「爹媽樂」的臭小鬼們抓到把柄、進而被侵犯的JK家教~,"translated, chinese",muchipan,refrevo comic,doujinshi,original,,"big breasts, mmf threesome, group, schoolgirl uniform, tutor, multi-work series, double penetration, stockings, filming, blackmail, inverted nipples, rough translation, smalldom",45,2026-05-12 17:01:55,2026-05-12 17:01:55,2026-05-13 14:46:14
649588,Wrestle Idol Vol 2,,Wrestle Idol Vol 2,japanese,hamamura toshikiri,,manga,,,wrestling,189,2026-05-12 17:12:56,2026-05-12 17:12:56,2026-05-13 14:46:25
649589,[Kitsunekopandanuki (pandanuki)] Seijo wa Shippo de Daraku Suru | 圣女因尾巴而堕落 [Chinese] [深渊恶魔汉化组],[キツネコパンダヌキ (パンダヌキ)] 聖女は尻尾で堕落する [中国翻訳],Seijo wa Shippo de Daraku Suru | 圣女因尾巴而堕落,"translated, chinese",pandanuki,kitsunekopandanuki,doujinshi,original,,"squirting, big breasts, corruption, pregnant, monster girl, body modification, tailjob, ahegao, anal, mother, inflation, breast expansion, parasite, impregnation, daughter, tentacles, sole female, monoeye, tail, cumflation, vaginal birth",54,2026-05-12 17:16:45,2026-05-12 17:16:45,2026-05-13 14:46:37
649590,[Kawamori Misaki] The Lustful Princess and the Hypnotized Prince CH03 [chinese],[かわもりみさき] 淫欲姫君と催眠王子CH03 [AI漢化],The Lustful Princess and the Hypnotized Prince CH03,chinese,kawamori misaki,,manga,,,"big breasts, mind control",21,2026-05-12 17:18:10,2026-05-12 17:18:10,2026-05-13 14:46:48
649591,[Kanden Shoujo Chuuihou (Mafuyu)] CHALDEA NIGHT (Fate/Grand Order) [English] [Digital],[感電少女注意報 (真冬)] CHALDEA NIGHT (Fate/Grand Order) [英訳] [DL版],CHALDEA NIGHT,"english, translated",mafuyu,kanden shoujo chuuihou,doujinshi,fate grand order,"scathach, minamoto no raikou, shielder | mash kyrielight, gudao | ritsuka fujimaru","handjob, big breasts, group, nakadashi, ffm threesome, harem, drugs, lactation, pantyhose, paizuri, blowjob, age regression, shotacon, sole male, multimouth blowjob",21,2026-05-12 17:23:09,2026-05-12 17:23:09,2026-05-13 14:46:59
649592,[Kouchaya (Ootsuka Kotora)] HEAVEN'S DRIVE 13 (Fate/Grand Order) [English] [Digital],[紅茶屋 (大塚子虎)] HEAVEN'S DRIVE 13 (Fate/Grand Order) [英訳] [DL版],HEAVEN'S DRIVE 13,"english, translated",ootsuka kotora,kouchaya,doujinshi,fate grand order,"shielder | mash kyrielight, gudao | ritsuka fujimaru","exhibitionism, multi-work series, stockings, sole female, sole male, eye-covering bang",29,2026-05-12 17:25:00,2026-05-12 17:25:00,2026-05-13 14:47:10
649593,[Kouchaya (Ootsuka Kotora)] HEAVEN'S DRIVE 14 (Fate/Grand Order) [English] [Digital],[紅茶屋 (大塚子虎)] HEAVEN'S DRIVE 14 (Fate/Grand Order) [英訳] [DL版],HEAVEN'S DRIVE 14,"english, translated",ootsuka kotora,kouchaya,doujinshi,fate grand order,"jeanne alter, gudao | ritsuka fujimaru","big breasts, piercing, anal, multi-work series, blowjob, collar, sole female, sole male, anal intercourse, nipple piercing",29,2026-05-12 17:26:53,2026-05-12 17:26:53,2026-05-13 14:47:21
649594,飞机杯女神连线中 Wireless Onahole - Chapter 65 机翻,Wireless Onahole - Chapter 65,飞机杯女神连线中 Wireless Onahole - Chapter 65 机翻,"japanese, translated",,,manga,,,"webtoon, rough translation",11,2026-05-12 17:28:00,2026-05-12 17:28:00,2026-05-13 14:47:32
649595,[Hachihachihachi] Onna Joushi o Nyoudou Seme [Chinese] [沒有漢化]（Ongoing）,[蜂蜂蜂] 女上司を尿道責め [中国翻訳]（進行中）,Onna Joushi o Nyoudou Seme [Chinese] [沒有漢化]（Ongoing）,"translated, chinese",,hachihachihachi,doujinshi,original,,"urethra insertion, females only, yuri",17,2026-05-12 17:29:07,2026-05-12 17:29:07,2026-05-13 14:47:44
649596,[Sakura Suishou (Yozakura Souki)] Hoshiku Nacchaimashita | 我果然还是真的好想要啊~用玩具周边法杖来做色色的事!~ [Chinese] [白杨汉化组],[桜水晶 (夜桜ソウキ)]欲しくなっちゃいました [中国翻訳],Hoshiku Nacchaimashita | 我果然还是真的好想要啊~用玩具周边法杖来做色色的事!~,"translated, chinese",yozakura souki,sakura suishou,doujinshi,original,,lolicon,50,2026-05-12 17:38:36,2026-05-12 17:38:36,2026-05-13 14:47:55
